Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Philippines,PHL,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4277.52695142138,4270.3316591593,4319.86013268234,4377.87403155883,4488.90798085154,4613.47373557762,4927.9519456154,5065.00617487364,5038.52347366185,5055.44323669053,5324.80768290763,5375.27513301553,5461.39300509578,5620.34653242002,5864.69050147744,6054.70020924866,6223.1283184985,6494.01228555083,6670.16221031055,6787.38806591545,7136.74436557392,7244.95674087297,7622.45052385329,8051.88083608316,8412.41764764438,8779.32793620897,9213.15548606675,9671.37681005423,10070.3948748381,10437.6136421568,9092.28334376417,9110.06226967684,9865.37072551792,10731.2042213543
Poland,POL,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14160.7838606213,15128.0209375909,16088.5899603869,16834.4650487809,17634.0365582524,18664.8266107567,18923.5038516459,19314.82130607,19881.6166909725,20430.8827525437,21405.3795384817,22594.3755243839,23996.4787475968,25342.4383701624,25768.3941335805,26546.5684387235,27813.1493522733,28176.8147885678,28478.1097817391,29528.3743743036,30851.1287763609,31728.0127639644,33228.155989561,35219.3750713649,36800.3390355591,36244.8414991538,38629.221159706,42129.4800631175,42217.6377827377
Portugal,PRT,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28275.8425549274,28911.5510764783,29916.1168543814,31529.2153077233,32775.1233568271,32971.6701714212,33479.3158806226,33906.5205897684,33738.9311502868,34155.753283628,34243.6275120671,34244.741692525,35117.1714088727,34669.2322996439,34250.2215607329,34659.7613314083,34366.3195231591,32918.4906499277,33367.924476272,33739.7591078179,34713.9146374339,35845.4662540048,37108.7484665822,38103.6289212651,39189.686874934,36539.067307125,38395.1042751454,39867.7649937594,41063.9256757357
Puerto Rico,PRI,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20902.9908892969,21350.8342713736,21579.6629682288,22284.0318215403,22728.8126463483,24169.3664818012,23523.3981864784,24459.9085487817,24638.2347622584,26016.8804057815,27051.1587196416,27022.5091398199,26882.4736249729,26700.104422438,29652.7279416549,29148.3841479708,29068.0989590689,29369.2190525168,28572.2399750668,27661.1263035132,27267.7732604315,27281.7445651999,28327.9002694848,28741.7398195038,28846.4873087522,29327.5663025939,29675.8698012478,29094.0271072271,30193.3619094425,29684.5359128082,29504.9429217643,27956.788249414,29432.5384695084,30682.7724344102
Qatar,QAT,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107191.619489268,..,..
Romania,ROU,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16418.1974133315,14468.6478760923,13276.2361790314,13474.2501432149,14035.6855381681,14912.4906443027,15515.5852424618,14794.1317627943,14481.2490324511,14444.8666413891,14900.0616478285,15907.9165890501,17052.7301939198,17349.1563570613,18901.7966349137,20147.3237368636,21781.5947304882,23683.7055835719,26626.333294863,25630.9741642249,24807.597453171,26038.8094471378,26528.7650008376,26753.354997514,28273.3887533368,29109.943227406,30011.706864694,32628.2773975482,34637.293067625,36327.7726405457,35140.9337281053,37208.247655802,38442.7561106915,39374.2537212558
Russian Federation,RUS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36106.51953125,36631.1796875,36220.19921875,35395.76171875,34380.65625,34974.58984375,36011.16796875,36509.61328125,35887.1796875,38029.85546875,37462.90234375,39221.68359375
Rwanda,RWA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1126.07079340352,1072.08072935261,1110.42316859608,986.215253784196,577.289332000955,931.250616736533,878.875732326053,876.939509805258,924.194090334805,955.948881529416,1020.81024933864,1087.9406518168,1211.78134695555,1205.1098417719,1261.94105502253,1350.72209162909,1436.60862054123,1512.15137230838,1632.328681377,1690.04541671593,1764.19294091864,1856.22952878066,1957.88100457785,1995.22212866014,2055.55567956491,2193.08298762819,2248.72492641757,2269.24519584987,2393.1428103631,2563.90680726604,2444.64959486618,2654.11597284545,2804.1667307409,2970.55946076056
Samoa,WSM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5761.90737597289,6161.0005270547,6335.22966369194,6055.1323933675,5942.91044763693,5972.52619094609,6254.21991479457,6668.88816529687,6645.35892383589,6511.70510283961,6682.69868259824,6415.93747378554,5990.5792840758,5510.81608180458,5952.01692450592
San Marino,SMR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57762.8810701781,57484.3935179975,58940.2263028569,54529.2530616025,59021.5231945527,..,..
Sao Tome and Principe,STP,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5732.93984611284,..,..
Saudi Arabia,SAU,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48458.9003108297,..,..
Senegal,SEN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2924.65979882326,2916.54840046602,2899.86281529782,2835.33556164455,2760.91797733909,2845.45157950871,2868.64254869675,2884.49490646844,2995.10123535828,3092.53584622506,3136.47062984085,3202.34250092883,3121.23709568029,3226.59041852717,3299.64030372662,3357.60494139768,3356.22477738475,3361.81009401546,3403.87620080705,3379.07294211786,3404.26525503494,3336.2109815793,3373.48060712441,3360.58601958486,3463.43863675963,3559.89180194749,3681.93524590792,3841.22863029565,3980.05650492719,4052.25046023726,4037.01988415623,4150.17928970373,4172.13889645884,4202.03072877709
Serbia,SRB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10098.2073680589,10469.8533977997,9519.48428016327,10127.3512808634,10847.7259709367,11500.3485927685,12006.5881543197,13093.9770928433,13663.6188263911,14310.4062413557,15253.0184809457,16247.565587788,16078.8035305447,16161.6000688832,16328.1057991082,16397.5042497336,16835.9375995532,16659.0085219474,16900.7050585564,17394.711792964,17674.1973058172,18842.3186798378,19693.9340517679,20132.2312490369,21703.4162224821,22577.7833832228,23114.8095315271
Seychelles,SYC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15030.8032013621,15342.8838085784,16485.2716112684,17300.2594422259,16670.8479399124,16027.2578681751,17521.2594253226,19580.7399895861,19435.8354476051,19311.8744655441,19729.3294470285,19710.1181419219,18050.7613680049,17831.6739746809,18638.6658938013,20212.5488269435,21648.5824797789,21691.2663909762,20320.9098208102,20066.3221225088,20608.454341425,22810.1469612918,24954.8317491437,23339.8964070487,23887.2837818663,25598.9743601978,28024.5524835517,29627.6805943855,31385.3978768942,33095.3205039441,29041.7485771959,28723.1996162742,27682.1943324556,29195.0379210701
Sierra Leone,SLE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,921.930815272594,1102.93104623441,1162.87929503086,1195.26239595914,1215.18995771028,1079.10735268578,1404.9414775566,1493.17635813387,1502.36392522294,1430.4208047698,1515.54344768721,1472.6819540222,1922.89716607576,1931.57198910306,1521.6405346894,1575.09608527622,1581.52129194849,1609.7007671992,1648.81104805927,1566.87715015729,1605.32534850904,..,..
Singapore,SGP,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112141.234252563,..,..
Sint Maarten (Dutch part),SXM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40393.3273392922,..,..
Slovak Republic,SVK,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17645.0759944889,18338.7609246761,19501.0894753752,20073.6987223379,19810.3758378098,20415.6091653372,21083.9391126286,21979.2179207803,22102.0133941566,23479.3025112545,25374.9749857872,27150.4087520749,29798.596896292,31358.9673282479,29723.9903584915,31002.1908955058,31004.7433653064,31580.7888252551,31864.2873715381,32526.3434802315,33624.9472739874,34031.1189276494,35101.7380234391,36342.5869524514,36805.133014204,35964.5582732423,36696.1212224813,36462.0972391244,36792.988744197
Slovenia,SVN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25358.8722032575,26312.9945448048,27651.9378552471,28745.4119593009,30364.0095815049,30802.761871682,32084.9528466677,33229.7621791031,34241.420468288,35363.8998932414,36345.337533798,38056.6423800219,40320.3496414015,41196.027242831,38871.5888275431,38394.8609328351,38288.4628389732,36848.8087068439,36681.7371464886,38094.4883705918,38384.648053819,39975.384154488,42032.4637619551,43877.2902738958,45191.6947684289,43555.1044966776,45942.1533219121,45469.6554828705,..
Solomon Islands,SLB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2321.4138658346,2364.39128233886,2594.86001982049,2693.75729783514,2845.76752278053,3008.88114119793,2987.07758037705,2867.06078548056,2830.42690414605,2684.60433077357,2311.49500262744,2099.77691416462,1948.18184182204,2057.26000788133,2195.60727692654,2301.42034800036,2274.1431672646,2227.71290670855,2256.48245888141,2281.95588601054,2501.48034354828,2575.1646156201,2642.04654101079,2856.42386403031,2777.57687530405,2733.13870166295,2779.10338532796,2826.13977574058,2853.95374517773,2843.86095693367,2777.35654394457,2746.19080364976,2732.14090395256,..
Somalia,SOM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1455.72594604523,..,..
South Africa,ZAF,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9628.1740370053,9310.66196763087,8917.39309390023,8885.0291934775,9029.09496581027,9069.52515349968,9400.0382399406,9485.98568015508,9378.20460362022,9400.75742720463,9643.37620451628,9799.47079084212,10186.5294729338,10416.7790848638,10915.2117114335,11420.73855441,12080.3542527746,12530.1819065195,12894.9220275017,12859.2835242134,13291.5415209975,13729.9757508471,13677.7399253655,13774.908549576,13671.4113446529,13653.9495113817,13635.8352154258,13862.1775551826,13839.463321241,13882.01470412,13241.7751601631,13901.6978584431,13819.6340914352,13693.9885790397
South Sudan,SSD,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30217.4585723178,31129.8655032922,31367.3413848547,30926.1765078303,31017.8016188584,32243.9171441314,32906.9181110603,34072.6507764717,35672.5456912963,37250.3155199409,38665.0623418117,39869.5899835849,40850.0931518615,41639.2084104577,42148.7575340445,42866.8221537575,43724.709843349,44333.0889740467,43660.1043366041,42499.0647489409,42249.8757481329,41214.0591735754,40252.3991764401,40025.3262601665,40702.5424464685,42509.0114609326,43913.3140918979,44968.8324809308,45752.8149939843,46305.7689132436,41219.5678852819,43959.5292565552,44887.4366949318,..
Sri Lanka,LKA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4305.44482370032,4444.07039735794,4610.84930345774,4884.15649524871,5074.80384770514,5273.21013381693,5424.11261133604,5745.52227129975,5952.62212200994,6158.49853047527,6486.16390559772,6342.14812698066,6544.95636567643,6902.84573537437,7204.86451725084,7567.93208830195,8056.98317258324,8539.35561175441,8852.52141888532,9174.44781998452,..,..,..,..,..,12785.984774598,13357.4060907862,14172.8697303931,14380.4056935676,14227.1753472735,13504.5105829549,13994.6227893157,12910.5060795438,12615.6004511922
St. Kitts and Nevis,KNA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25460.2931015293,..,..
St. Lucia,LCA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17888.4339016937,..,..
St. Martin (French part),MAF,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15370.1803019222,..,..
Sudan,SDN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3806.75073242188,3642.28295898438,3382.59545898438,3286.10791015625,3234.25366210938,2810.31201171875
Suriname,SUR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16093.5776258889,..,..
Sweden,SWE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41336.9524564297,40403.5843519538,39142.7124448412,37400.773165724,39320.3987504717,41244.0625614419,41627.2244502592,42754.7125446434,44695.7516049747,46932.6435476858,48894.8444030447,49212.9562638336,49727.4641701498,51186.9805107371,52354.6954873592,53720.8571631535,56686.5839345308,58774.1134556728,58257.2541820149,54867.7994891238,57709.7665408867,58475.5495355391,57780.0346847944,57907.2559648187,58807.6713417476,60213.7452767812,60589.3844940393,61796.4689189246,62074.8690284903,63446.8008678878,62091.8262133758,66039.5637169904,67099.3389922912,..
Switzerland,CHE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66015.3125528782,66027.4443142518,67889.4962418063,70277.9166331133,71756.2631856095,74302.9828346637,73206.6735746575,72444.2704200853,75080.0404894214,75988.9483234866,78661.0111208922,80425.1040654172,77405.7970935687,72847.7955224004,76884.5132374436,81900.2039182786,78996.1012623724,80093.9293785789,79770.5769835646,79041.5472604037,80606.209137137,79016.0019744952,77993.2677039434,77788.6285390173,78234.4551252303,74518.437746286,80307.7244909655,82399.8296834797,..
Syrian Arab Republic,SYR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2780.39338635455,..,..
Tajikistan,TJK,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2425.46120242378,1513.26630393758,1549.53915555169,1227.80759009786,1284.7380338704,1351.15495330144,1393.51029586078,1462.27990679883,1572.53604659655,1726.6911488864,1861.9406705205,2048.57535137734,2411.93543335909,2641.66780453266,2781.02833833143,2951.55228677265,2897.55108642401,3063.6661201323,3248.37423853685,3413.59014833861,3615.50045806536,3676.13983133039,3712.27952762695,3830.42708275428,4003.93802632897,4222.96509480104,4437.2164993215,4539.69032356661,4904.76411808307,5416.83120370195,..
Tanzania,TZA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1725.49743652344,1723.82092285156,1687.75756835938,1659.37353515625,1626.70629882813,1642.75769042969,1704.65576171875,1720.84204101563,1748.53491210938,1778.48461914063,1814.3720703125,1846.03845214844,1959.32043457031,2024.43640136719,2117.40380859375,2200.7890625,2319.78515625,2380.10424804688,2451.93139648438,2520.546875,2588.66040039063,2707.8720703125,2761.31469726563,2857.65673828125,2970.01708984375,3034.0869140625,3118.50390625,3225.91430664063,3318.58618164063,3390.39892578125,3343.50463867188,3393.24291992188,3444.732421875,..
Thailand,THA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19576.4972845481,..,..
Timor-Leste,TLS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4172.63333845196,4615.91365432688,5060.85355360822,4188.15079781951,4561.27989235148,5395.76893121958,7459.2939834995,9859.20392424413,14258.8694683019,11068.5163763078,13120.7154232361,15706.7534800427,13556.1145031249,11852.3338272139,9526.11632437773,7679.48759966201,6057.67282131187,6058.32084590399,5942.00471095853,7819.37265136672,8442.38837861716,7592.59376181274,5459.91242165771,..
Togo,TGO,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2210.76575980853,2136.16796356493,1994.49542934571,1730.82705353838,1923.38188128421,2007.53866988943,2109.14189885508,2335.54076080253,2220.3849875792,2196.37682872731,2125.38767860811,2085.47856883471,2119.17460050331,2205.60648334097,2121.87325679955,1971.50778384229,1966.54422289697,1892.88728450006,1922.04909021682,1969.08854429408,2027.70776883733,2189.11771019249,2177.14414935291,2252.59061834961,2326.99730922279,2431.10426590753,2433.19454253,2453.33519836158,2513.97079808601,2575.95363753873,2571.67669957915,2652.74359830334,2747.70647503724,2855.96382808432
Tonga,TON,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6089.63624870829,6104.58438160813,6149.93785674093,6271.39377922729,6678.41248730213,7158.40132521259,7327.90738044381,7555.81002192738,7571.25044529034,7176.81690114779,..,..
Trinidad and Tobago,TTO,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27529.0312295647,..,..
Tunisia,TUN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6425.74883500406,6489.61210116407,6830.73247114527,6762.05383123547,6884.41741365574,6980.45028989867,7337.2188627518,7693.57662360597,7988.51731554042,8380.47304608721,8649.5244474432,8878.83845107336,8906.97656843005,9262.19256001537,9734.25450268308,9887.44103176678,10361.2713220341,10905.8929843835,11234.0237953827,11519.6384302294,11622.5370980927,11250.2758576577,11640.9358873756,11776.9585079756,12109.7742546596,12190.5773582679,12243.3225613641,12363.9908842075,12553.6067063052,12607.966951683,11330.6172874682,11839.5451315725,12121.9589760461,12011.3878505199
Turkiye,TUR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31225.3261213512,..,..
Turkmenistan,TKM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21358.7584611546,..,..
Tuvalu,TUV,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6815.06366344609,..,..
Uganda,UGA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1060.14623445859,1084.10053196974,1070.17696891826,1136.06280288989,1168.58412466463,1274.31712989758,1356.89640673744,1392.42944382092,1420.05926339719,1483.97501005113,1461.4717587919,1471.80188699678,1566.43138455581,1618.14075523585,1667.39590369691,1718.25334225286,1857.08328382975,1965.67698104275,2077.80724364095,2159.01805929008,2213.83529434428,2355.24906909554,2362.19357236588,2375.415452604,2419.51480293919,2477.76237600079,2514.3916457143,2489.07181872888,2544.29197985238,2623.14270950021,2627.00718114661,2629.45397933027,2669.57783347706,2736.41002073959
